"requestedUrl","finalUrl","path","status","redirectCount","contentType","responseRobots","metaRobots","title","titleLength","metaDescription","metaDescriptionLength","canonical","ogUrl","htmlLang","h1Count","h1","h2Count","wordCount","jsonLdTypes","internalLinkCount","inSitemap","error"
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/c577bd5-5d4a-b6a8-7fb2-4b0c62d634ab_PAL_Safety_System_Brochure_Wiley-X_2023.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/c577bd5-5d4a-b6a8-7fb2-4b0c62d634ab_PAL_Safety_System_Brochure_Wiley-X_2023.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/c577bd5-5d4a-b6a8-7fb2-4b0c62d634ab_PAL_Safety_System_Brochure_Wiley-X_2023.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/d03d8e2-7ac2-11ad-303-31af0a6f0f1_2023_SafeVision_Pentax.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/d03d8e2-7ac2-11ad-303-31af0a6f0f1_2023_SafeVision_Pentax.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/d03d8e2-7ac2-11ad-303-31af0a6f0f1_2023_SafeVision_Pentax.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/d171076-08ea-e22-326-8584ec668fb_HOYA_Centration_Chart_Book_2023_FINAL.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/d171076-08ea-e22-326-8584ec668fb_HOYA_Centration_Chart_Book_2023_FINAL.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/d171076-08ea-e22-326-8584ec668fb_HOYA_Centration_Chart_Book_2023_FINAL.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/edc3db2-60d4-424a-68d-2ee1c7dd2a86_Endless_Office.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/edc3db2-60d4-424a-68d-2ee1c7dd2a86_Endless_Office.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/edc3db2-60d4-424a-68d-2ee1c7dd2a86_Endless_Office.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/ee536b-d8a-f7c0-610-3f310fd63e10_Tints_for_Tokai.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/ee536b-d8a-f7c0-610-3f310fd63e10_Tints_for_Tokai.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/ee536b-d8a-f7c0-610-3f310fd63e10_Tints_for_Tokai.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2153570915/downloads/f6037e-b0c-c031-2267-603ebfacdc5_IOT_Minicatalogue_EN.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/f6037e-b0c-c031-2267-603ebfacdc5_IOT_Minicatalogue_EN.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2153570915/downloads/f6037e-b0c-c031-2267-603ebfacdc5_IOT_Minicatalogue_EN.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2154258485/downloads/263d73c-f0e3-a86b-e25a-57c3f67b81_Deskmat_Insert-Artisan-draft1.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/263d73c-f0e3-a86b-e25a-57c3f67b81_Deskmat_Insert-Artisan-draft1.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/263d73c-f0e3-a86b-e25a-57c3f67b81_Deskmat_Insert-Artisan-draft1.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2154258485/downloads/3c1f2-c1ad-0801-7d8f-323debae58da_Platinum_Series.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/3c1f2-c1ad-0801-7d8f-323debae58da_Platinum_Series.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/3c1f2-c1ad-0801-7d8f-323debae58da_Platinum_Series.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2154258485/downloads/56b21af-c022-3a7-c7dc-dc8532fe122c_Classic_Specialty.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/56b21af-c022-3a7-c7dc-dc8532fe122c_Classic_Specialty.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/56b21af-c022-3a7-c7dc-dc8532fe122c_Classic_Specialty.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2154258485/downloads/657ce38-d582-16a3-c16b-ba5b75b7b5f4_Reading_Card-Artisan-draft1.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/657ce38-d582-16a3-c16b-ba5b75b7b5f4_Reading_Card-Artisan-draft1.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/657ce38-d582-16a3-c16b-ba5b75b7b5f4_Reading_Card-Artisan-draft1.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2154258485/downloads/d8d8426-bc-0ae2-23c-ad551a2d2c_Gold_Series.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/d8d8426-bc-0ae2-23c-ad551a2d2c_Gold_Series.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/d8d8426-bc-0ae2-23c-ad551a2d2c_Gold_Series.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2154258485/downloads/ef5f5e6-41d0-8dbe-61e2-3d532d01bfd_Camber_Diamond.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/ef5f5e6-41d0-8dbe-61e2-3d532d01bfd_Camber_Diamond.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/ef5f5e6-41d0-8dbe-61e2-3d532d01bfd_Camber_Diamond.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2154258485/downloads/f0011d8-ab25-2e87-a2fe-a2beb4ba8_PAL_Training.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/f0011d8-ab25-2e87-a2fe-a2beb4ba8_PAL_Training.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2154258485/downloads/f0011d8-ab25-2e87-a2fe-a2beb4ba8_PAL_Training.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2155836523/downloads/48f6d67-d1-686-aab8-8aa04cefa_2023_PAL_Pricing_-_General_Partner_Pricing_G3.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2155836523/downloads/48f6d67-d1-686-aab8-8aa04cefa_2023_PAL_Pricing_-_General_Partner_Pricing_G3.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2155836523/downloads/48f6d67-d1-686-aab8-8aa04cefa_2023_PAL_Pricing_-_General_Partner_Pricing_G3.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2160517353/downloads/1afd4-5084-4603-7017-52a3422ca4_PM_Nov_24.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2160517353/downloads/1afd4-5084-4603-7017-52a3422ca4_PM_Nov_24.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2160517353/downloads/1afd4-5084-4603-7017-52a3422ca4_PM_Nov_24.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2160517353/downloads/20d6c34-cae8-47ab-417-d34a6f545832_PM_JanFeb.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2160517353/downloads/20d6c34-cae8-47ab-417-d34a6f545832_PM_JanFeb.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2160517353/downloads/20d6c34-cae8-47ab-417-d34a6f545832_PM_JanFeb.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2160517353/downloads/d17c217-a46e-134-4bb2-50cf1f66d3c_PM_Dec_2025.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2160517353/downloads/d17c217-a46e-134-4bb2-50cf1f66d3c_PM_Dec_2025.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2160517353/downloads/d17c217-a46e-134-4bb2-50cf1f66d3c_PM_Dec_2025.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/resource_redirect/downloads/file-uploads/sites/2147659260/themes/2161047273/downloads/0f155c0-c334-0d2-b388-0d2ab135e3f_PAL_Press_Release_0422225.pdf","https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2161047273/downloads/0f155c0-c334-0d2-b388-0d2ab135e3f_PAL_Press_Release_0422225.pdf","/kajabi-storefronts-production/file-uploads/sites/2147659260/themes/2161047273/downloads/0f155c0-c334-0d2-b388-0d2ab135e3f_PAL_Press_Release_0422225.pdf","200","1","application/pdf","","","","0","","0","","","","0","","0","0","","0","false",""
"https://www.artisanlabnetwork.com/LabAlliance","https://www.artisanlabnetwork.com/LabAlliance","/LabAlliance","200","0","text/html; charset=utf-8","","","ALN Lab Alliance","16","Championing Independent Optics - As the largest independent lab network owned by independent eye care providers in the US, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices helping them to remain competitive against big box corporations.","297","https://www.artisanlabnetwork.com/LabAlliance","https://www.artisanlabnetwork.com/LabAlliance","en","1","Join the Revolution","0","451","","14","true",""
"https://www.artisanlabnetwork.com/login","https://www.artisanlabnetwork.com/login","/login","200","0","text/html; charset=utf-8","","","Artisan Lab Network","19","Championing Independent Optics - As the largest independent lab network owned by independent eye care providers in the US, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices helping them to remain competitive against big box corporations.","297","https://www.artisanlabnetwork.com/login","https://www.artisanlabnetwork.com/login","en","1","Log In","0","68","","15","false",""
"https://www.artisanlabnetwork.com/merchandise","https://www.artisanlabnetwork.com/merchandise","/merchandise","200","0","text/html; charset=utf-8","","","Artisan Merch","13","Artisan Merchandise","19","https://www.artisanlabnetwork.com/merchandise","https://www.artisanlabnetwork.com/merchandise","en","0","","0","60","","14","true",""
"https://www.artisanlabnetwork.com/newsletters/practice-matters","https://www.artisanlabnetwork.com/newsletters/practice-matters","/newsletters/practice-matters","200","0","text/html; charset=utf-8","","","Practice Matters - Artisan Lab Network Newsletter","49","Newsletter to keep up to date with Artisan Lab Network","54","https://www.artisanlabnetwork.com/newsletters/practice-matters","https://www.artisanlabnetwork.com/newsletters/practice-matters","en","0","","0","110","","15","true",""
"https://www.artisanlabnetwork.com/newsletters/practice-matters/posts/Nov24","https://www.artisanlabnetwork.com/newsletters/practice-matters/posts/Nov24","/newsletters/practice-matters/posts/Nov24","200","0","text/html; charset=utf-8","","","Practice Matters - November 2024","32","Practice Matters
Issue 1
November 2024","38","https://www.artisanlabnetwork.com/newsletters/practice-matters/posts/Nov24","https://www.artisanlabnetwork.com/newsletters/practice-matters/posts/Nov24","en","1","November 2024","0","125","","15","true",""
"https://www.artisanlabnetwork.com/resource_redirect/offers/uL32L9bH","https://www.artisanlabnetwork.com/offers/uL32L9bH/checkout","/offers/uL32L9bH/checkout","200","2","text/html; charset=utf-8","","noindex","Artisan Lab Network","19","","0","","","en","2","Tokai Lens Expert|Free","0","39","","2","false",""
"https://www.artisanlabnetwork.com/opt-in","https://www.artisanlabnetwork.com/opt-in","/opt-in","200","0","text/html; charset=utf-8","","","Opt-in","6","","0","https://www.artisanlabnetwork.com/opt-in","https://www.artisanlabnetwork.com/opt-in","en","0","","1","71","","3","true",""
"https://www.artisanlabnetwork.com/Optikam","https://www.artisanlabnetwork.com/Optikam","/Optikam","200","0","text/html; charset=utf-8","","","Artisan Lab Network & OptiKam","29","","0","https://www.artisanlabnetwork.com/Optikam","https://www.artisanlabnetwork.com/Optikam","en","0","","1","60","","14","true",""
"https://www.artisanlabnetwork.com/our-craft-1","https://www.artisanlabnetwork.com/our-craft-1","/our-craft-1","200","0","text/html; charset=utf-8","","","Our Craft","9","Our Craft: Dive deep into our essence. Discover who we are, our passion for optics, and the driving force behind our dedication. Join our vision journey.","153","https://www.artisanlabnetwork.com/our-craft-1","https://www.artisanlabnetwork.com/our-craft-1","en","1","How to Resources","1","285","","15","true",""
"https://www.artisanlabnetwork.com/our-partners","https://www.artisanlabnetwork.com/our-partners","/our-partners","200","0","text/html; charset=utf-8","","noindex, nofollow","Our Partners","12","Our trusted collaborators provide high-quality lenses and technologies to enhance our commitment to independent eye care providers and their patients","149","https://www.artisanlabnetwork.com/our-partners","https://www.artisanlabnetwork.com/our-partners","en","0","","0","212","","14","false",""
"https://www.artisanlabnetwork.com/resource_redirect/landing_pages/2149449141","https://www.artisanlabnetwork.com/ourcraft","/ourcraft","200","1","text/html; charset=utf-8","","noindex, nofollow","Our Craft","9","Our Craft: Dive deep into our essence. Discover who we are, our passion for optics, and the driving force behind our dedication. Join our vision journey.","153","https://www.artisanlabnetwork.com/ourcraft","https://www.artisanlabnetwork.com/ourcraft","en","0","","7","738","","15","false",""
"https://www.artisanlabnetwork.com/ourcraft","https://www.artisanlabnetwork.com/ourcraft","/ourcraft","200","0","text/html; charset=utf-8","","noindex, nofollow","Our Craft","9","Our Craft: Dive deep into our essence. Discover who we are, our passion for optics, and the driving force behind our dedication. Join our vision journey.","153","https://www.artisanlabnetwork.com/ourcraft","https://www.artisanlabnetwork.com/ourcraft","en","0","","7","738","","15","false",""
"https://www.artisanlabnetwork.com/pacificartisanlabs","https://www.artisanlabnetwork.com/pacificartisanlabs","/pacificartisanlabs","200","0","text/html; charset=utf-8","","","Pacific Artisan Labs","20","Pacific Artisan Labs holds our commitment to quality and passion for the latest technology at the core of our process. As an independent lab we’re able to do things differently, move more nimbly, and truly respond to what our customers need.","241","https://www.artisanlabnetwork.com/pacificartisanlabs","https://www.artisanlabnetwork.com/pacificartisanlabs","en","0","","1","359","","12","true",""
"https://www.artisanlabnetwork.com/resource_redirect/landing_pages/2149438927","https://www.artisanlabnetwork.com/pacificartisanlabs","/pacificartisanlabs","200","1","text/html; charset=utf-8","","","Pacific Artisan Labs","20","Pacific Artisan Labs holds our commitment to quality and passion for the latest technology at the core of our process. As an independent lab we’re able to do things differently, move more nimbly, and truly respond to what our customers need.","241","https://www.artisanlabnetwork.com/pacificartisanlabs","https://www.artisanlabnetwork.com/pacificartisanlabs","en","0","","1","359","","12","false",""
"https://www.artisanlabnetwork.com/password/new","https://www.artisanlabnetwork.com/password/new","/password/new","200","0","text/html; charset=utf-8","","","Artisan Lab Network","19","Championing Independent Optics - As the largest independent lab network owned by independent eye care providers in the US, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices helping them to remain competitive against big box corporations.","297","https://www.artisanlabnetwork.com/password/new","https://www.artisanlabnetwork.com/password/new","en","1","Recover Password","0","65","","15","false",""
"https://www.artisanlabnetwork.com/patient-resources","https://www.artisanlabnetwork.com/patient-resources","/patient-resources","200","0","text/html; charset=utf-8","","","Patient Resources_Home","22","Let us help you discover how we can help you achieve optimal vision clarity and comfort, tailored to fit your lifestyle and visual needs.","137","https://www.artisanlabnetwork.com/patient-resources","https://www.artisanlabnetwork.com/patient-resources","en","0","","0","147","","14","true",""
"https://www.artisanlabnetwork.com/patient-resources_tokai","https://www.artisanlabnetwork.com/patient-resources_tokai","/patient-resources_tokai","200","0","text/html; charset=utf-8","","","Tokai Patient Resources","23","To Make the World Beautiful - Lens Innovator for Better Vision","62","https://www.artisanlabnetwork.com/patient-resources_tokai","https://www.artisanlabnetwork.com/patient-resources_tokai","en","0","","3","591","","16","true",""
"https://www.artisanlabnetwork.com/peak-artisan-labs","https://www.artisanlabnetwork.com/peak-artisan-labs","/peak-artisan-labs","200","0","text/html; charset=utf-8","","","Peak Artisan Labs","17","As an independent laboratory, we take pride in our ability to operate with agility, allowing us to approach things differently and promptly respond to the specific needs of our valued customers.","194","https://www.artisanlabnetwork.com/peak-artisan-labs","https://www.artisanlabnetwork.com/peak-artisan-labs","en","0","","2","341","","12","true",""
"https://www.artisanlabnetwork.com/pikeartisanlabs","https://www.artisanlabnetwork.com/pikeartisanlabs","/pikeartisanlabs","200","0","text/html; charset=utf-8","","","Pike Artisan Labs","17","Pike Artisan Labs is driven by a passion for precision and a commitment to cutting-edge optical technology. As an independent lab, we operate differently—moving faster, adapting quickly, and delivering exactly what our customers need.","234","https://www.artisanlabnetwork.com/pikeartisanlabs","https://www.artisanlabnetwork.com/pikeartisanlabs","en","0","","1","343","","11","true",""
"https://www.artisanlabnetwork.com/podcasts/masterminds-2","https://www.artisanlabnetwork.com/podcasts/masterminds-2","/podcasts/masterminds-2","200","0","text/html; charset=utf-8","","","Masterminds","11","Learn about the latest trends in the independent eye care business.","67","https://www.artisanlabnetwork.com/podcasts/masterminds-2","https://www.artisanlabnetwork.com/podcasts/masterminds-2","en","1","Masterminds","1","153","","16","true",""
"https://www.artisanlabnetwork.com/podcasts/masterminds-2/episodes/2148087718","https://www.artisanlabnetwork.com/podcasts/masterminds-2/episodes/2148087718","/podcasts/masterminds-2/episodes/2148087718","200","0","text/html; charset=utf-8","","","Artisan Invest discussion on One Focus with Dr. Brianna Rhue","60","Dr. Brianna Rhue, co-founder and owner of Dr. Contact Lens, invites Jim Day and Brandon Butler on her podcast, One Focus, to discuss Artisan Invest and help doctors understand why ownership in their labratory can revolutionize their business model and elevate patient care to the next level.","291","https://www.artisanlabnetwork.com/podcasts/masterminds-2/episodes/2148087718","https://www.artisanlabnetwork.com/podcasts/masterminds-2/episodes/2148087718","en","1","Artisan Invest discussion on One Focus with Dr. Brianna Rhue","0","119","","15","true",""
"https://www.artisanlabnetwork.com/podcasts/masterminds-2/episodes/2148095308","https://www.artisanlabnetwork.com/podcasts/masterminds-2/episodes/2148095308","/podcasts/masterminds-2/episodes/2148095308","200","0","text/html; charset=utf-8","","","Breaking Free from Managed Care","31","Navigating the transition out of vision plans with Steve Alexander, Head of Business Development with Anagram.","110","https://www.artisanlabnetwork.com/podcasts/masterminds-2/episodes/2148095308","https://www.artisanlabnetwork.com/podcasts/masterminds-2/episodes/2148095308","en","1","Breaking Free from Managed Care","0","83","","15","true",""
"https://www.artisanlabnetwork.com/practicematters","https://www.artisanlabnetwork.com/practicematters","/practicematters","200","0","text/html; charset=utf-8","","","Newsletter - Practice Matters","29","Check out our Artisan newsletter, Practice Matters.","51","https://www.artisanlabnetwork.com/practicematters","https://www.artisanlabnetwork.com/practicematters","en","0","","1","82","","16","true",""
"https://www.artisanlabnetwork.com/practicematterssignup","https://www.artisanlabnetwork.com/practicematterssignup","/practicematterssignup","200","0","text/html; charset=utf-8","","","Practice Matters Sign Up - Newsletter","37","Click here to sign up for Practice Matters, our Artisan Newsletter","66","https://www.artisanlabnetwork.com/practicematterssignup","https://www.artisanlabnetwork.com/practicematterssignup","en","1","Sign up to receive the Artisan Newsletter: Practice Matters!","0","42","","1","true",""
"https://www.artisanlabnetwork.com/pressreleases","https://www.artisanlabnetwork.com/pressreleases","/pressreleases","200","0","text/html; charset=utf-8","","","Press Releases","14","Press Releases","14","https://www.artisanlabnetwork.com/pressreleases","https://www.artisanlabnetwork.com/pressreleases","en","0","","1","124","","15","true",""
"https://www.artisanlabnetwork.com/privacy-policy","https://www.artisanlabnetwork.com/privacy-policy","/privacy-policy","200","0","text/html; charset=utf-8","","","Privacy Policy","14","As the largest independent lab network owned by independent eye care providers in the United States, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices.","211","https://www.artisanlabnetwork.com/privacy-policy","https://www.artisanlabnetwork.com/privacy-policy","en","2","Cookie Policy|Terms and Conditions","0","1131","","13","true",""
"https://www.artisanlabnetwork.com/provider-resources","https://www.artisanlabnetwork.com/provider-resources","/provider-resources","200","0","text/html; charset=utf-8","","","Provider Resources","18","Championing Independent Optics - As the largest independent lab network owned by independent eye care providers in the US, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices helping them to remain competitive against big box corporations.","297","https://www.artisanlabnetwork.com/provider-resources","https://www.artisanlabnetwork.com/provider-resources","en","0","","0","558","","39","true",""
"https://www.artisanlabnetwork.com/safetysystems","https://www.artisanlabnetwork.com/safetysystems","/safetysystems","200","0","text/html; charset=utf-8","","","Artisan Safety Systems","22","Artisan Safety Systems: ANSi-certified eyewear for Eye Care Practices. Boost services with our no-cost kits for advanced eye protection.","136","https://www.artisanlabnetwork.com/safetysystems","https://www.artisanlabnetwork.com/safetysystems","en","0","","0","163","","17","true",""
"https://www.artisanlabnetwork.com/Shipping","https://www.artisanlabnetwork.com/Shipping","/Shipping","200","0","text/html; charset=utf-8","","","-","1","-","1","https://www.artisanlabnetwork.com/Shipping","https://www.artisanlabnetwork.com/Shipping","en","0","","0","91","","14","true",""
"https://www.artisanlabnetwork.com/store","https://www.artisanlabnetwork.com/store","/store","200","0","text/html; charset=utf-8","","","Artisan Lab Network","19","Championing Independent Optics - As the largest independent lab network owned by independent eye care providers in the US, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices helping them to remain competitive against big box corporations.","297","https://www.artisanlabnetwork.com/store","https://www.artisanlabnetwork.com/store","en","1","Store","2","62","","14","true",""
"https://www.artisanlabnetwork.com/thank-you-page","https://www.artisanlabnetwork.com/thank-you-page","/thank-you-page","200","0","text/html; charset=utf-8","","","Thank You Page","14","Championing Independent Optics - As the largest independent lab network owned by independent eye care providers in the US, Artisan Lab Network (ALN) provides unmatched industry solutions and support to independent eye care practices helping them to remain competitive against big box corporations.","297","https://www.artisanlabnetwork.com/thank-you-page","https://www.artisanlabnetwork.com/thank-you-page","en","0","","1","59","","14","true",""
"https://www.artisanlabnetwork.com/thanks-for-registering","https://www.artisanlabnetwork.com/thanks-for-registering","/thanks-for-registering","200","0","text/html; charset=utf-8","","","Events_Thank You Template_2","27","","0","https://www.artisanlabnetwork.com/thanks-for-registering","https://www.artisanlabnetwork.com/thanks-for-registering","en","0","","0","231","","17","true",""
"https://www.artisanlabnetwork.com/tokai","https://www.artisanlabnetwork.com/tokai","/tokai","200","0","text/html; charset=utf-8","","","Learn about Tokai Lenses","24","Make the World Beautiful -  Innovation for Better Vision","56","https://www.artisanlabnetwork.com/tokai","https://www.artisanlabnetwork.com/tokai","en","1","See for Yourself!","1","132","","13","true",""
"https://www.artisanlabnetwork.com/Tokai-technology-tour-march-2024","https://www.artisanlabnetwork.com/Tokai-technology-tour-march-2024","/Tokai-technology-tour-march-2024","200","0","text/html; charset=utf-8","","","TOKAI Technology Tour 3-12-24","29","Embark on a journey into the future of eyewear with Mr. Dean Butler, the esteemed founder of LensCrafters, and Hideyuki Hayashi, with Tokai, Corp. at an exclusive dinner event hosted by Artisan Lab Network.","206","https://www.artisanlabnetwork.com/Tokai-technology-tour-march-2024","https://www.artisanlabnetwork.com/Tokai-technology-tour-march-2024","en","0","","0","80","","14","true",""
